method,run,distance,time_ms,volume,mesh_volume,intersection_pct,ref_volume,diff_vs_ref_pct
C++ CPU,2,1.8,761.9261741638184,-0.0006082400486596084,0.02629452372834722,-2.3131814629670804,-0.000608240048659613,inf
C++ CPU,3,1.8,703.4521102905273,-0.0006082400486596087,0.02629452372834722,-2.313181462967082,-0.000608240048659613,inf
C++ CPU,4,1.8,767.4314975738525,-0.0006082400486596087,0.02629452372834722,-2.313181462967082,-0.000608240048659613,inf
C++ CPU,5,1.8,702.4505138397217,-0.0006082400486596092,0.02629452372834722,-2.313181462967084,-0.000608240048659613,inf
C++ CPU,1,1.9,753.3409595489502,-0.0020448139675977865,0.02629452372834722,-7.776577315957783,-0.0020448139675977835,inf
C++ CPU,2,1.9,711.3692760467529,-0.0020448139675977865,0.02629452372834722,-7.776577315957783,-0.0020448139675977835,inf
C++ CPU,3,1.9,726.8245220184326,-0.0020448139675977874,0.02629452372834722,-7.776577315957786,-0.0020448139675977835,inf
C++ CPU,4,1.9,825.2408504486084,-0.0020448139675977852,0.02629452372834722,-7.776577315957778,-0.0020448139675977835,inf
C++ CPU,5,1.9,802.0541667938232,-0.002044813967597786,0.02629452372834722,-7.7765773159577805,-0.0020448139675977835,inf
C++ CPU,1,2.0,783.5581302642822,-0.0011069937556334164,0.02629452372834722,-4.209978347848927,-0.0011069937556334138,inf
C++ CPU,2,2.0,705.4128646850586,-0.0011069937556334164,0.02629452372834722,-4.209978347848927,-0.0011069937556334138,inf
C++ CPU,3,2.0,796.8759536743164,-0.0011069937556334156,0.02629452372834722,-4.209978347848924,-0.0011069937556334138,inf
C++ CPU,4,2.0,718.1322574615479,-0.0011069937556334156,0.02629452372834722,-4.209978347848924,-0.0011069937556334138,inf
C++ CPU,5,2.0,716.0890102386475,-0.0011069937556334147,0.02629452372834722,-4.209978347848921,-0.0011069937556334138,inf
